epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
24,0.0001688,1,4.71839962,4.60049776,0.0077478,0.04280488,0.18917782,0.18635937,0.01409227,0.35617816,0.00357336,0.01399348
25,0.000159419,1,4.69428192,4.57705094,0.00710465,0.0427662,0.1877729,0.18492691,0.01422993,0.35460844,0.00346044,0.01437268
26,0.00015,1,4.68089958,4.56442383,0.00652213,0.04513589,0.18833072,0.18546934,0.01430694,0.35106361,0.00336892,0.01450583
27,0.000140581,1,4.67635779,4.56004677,0.00599712,0.04416812,0.18960678,0.18673007,0.01438356,0.35089174,0.00342315,0.01449004
28,0.0001312,1,4.65805026,4.54241087,0.00560628,0.04704688,0.18711362,0.18419762,0.01457997,0.34827162,0.00327027,0.01491515
29,0.000121893,1,4.6563146,4.54067089,0.00517589,0.04574096,0.18951132,0.18658216,0.01464577,0.34816645,0.00338159,0.01508435
30,0.000112697,1,4.62209729,4.50744683,0.0047431,0.04558999,0.18726545,0.18433192,0.01466769,0.3458184,0.00308011,0.01512692
31,0.000103647,1,4.61759236,4.50294612,0.00442345,0.04607649,0.18904029,0.18609623,0.01472032,0.34515485,0.00306842,0.01529296
32,9.478131709729836e-05,1,4.61024186,4.49649229,0.00412681,0.04679153,0.18795382,0.18499919,0.01477315,0.34209623,0.00302649,0.01529485
33,8.61331062652391e-05,1,4.60380882,4.49041591,0.00385086,0.04533914,0.18839491,0.18543952,0.01477696,0.34123132,0.00283877,0.01565275
34,7.773694888474269e-05,1,4.60166246,4.48777257,0.00372138,0.04717109,0.19121028,0.18822838,0.01490949,0.34145615,0.00303563,0.01557982
35,6.962598075315047e-05,1,4.58755929,4.47440919,0.00343267,0.04561769,0.19101951,0.18802821,0.01495653,0.33949759,0.00281495,0.01579975
36,6.183221215612905e-05,1,4.57634932,4.46329303,0.00321291,0.04584243,0.19109529,0.18810409,0.01495602,0.33904597,0.00279213,0.01609148
37,5.438640153769654e-05,1,4.5684927,4.45572739,0.00313418,0.0474167,0.19043955,0.18744433,0.01497609,0.33767369,0.00265578,0.01611355
38,4.73179341106967e-05,1,4.56356448,4.45111856,0.0029169,0.04701387,0.19149673,0.18850079,0.01497969,0.33648562,0.0027389,0.01593801
39,4.0654705886788306e-05,1,4.55468879,4.44219155,0.00283439,0.04785719,0.19203975,0.18901688,0.01511439,0.33606082,0.00276869,0.01613346
40,3.4423013583631635e-05,1,4.5482351,4.43608221,0.00265088,0.04717117,0.19200207,0.18897918,0.01511444,0.33517228,0.00267306,0.01623147
41,2.86474508437579e-05,1,4.53623111,4.42419993,0.00258336,0.04752337,0.19049125,0.18745369,0.01518779,0.33503186,0.0026898,0.01646625
42,2.3350811174697774e-05,1,4.53531288,4.4233055,0.00247509,0.04844261,0.19151336,0.18847465,0.01519355,0.33443972,0.00254658,0.01638672
43,1.8553997993420465e-05,1,4.52410913,4.41215254,0.00240807,0.0502078,0.19349813,0.19044722,0.01525458,0.33289835,0.00253945,0.01629043
44,1.42759421300971e-05,1,4.52259447,4.41088534,0.00228152,0.04820541,0.19353981,0.1904789,0.01530454,0.33267987,0.00257089,0.01647282
45,1.05335271167623e-05,1,4.51953801,4.40765299,0.00225111,0.05125817,0.19379723,0.19073083,0.01533198,0.33220736,0.00250068,0.01638603
46,7.341522555726972e-06,1,4.51493953,4.4029841,0.00218046,0.04927611,0.19624992,0.19317498,0.01537471,0.33238269,0.00252773,0.01636938
47,4.712525830705356e-06,1,4.51768064,4.40597812,0.00210332,0.04941221,0.19230472,0.18922644,0.01539139,0.33289548,0.00254727,0.01646947
48,2.656912390696692e-06,1,4.52118199,4.40955457,0.00201497,0.04836647,0.19502119,0.19194936,0.01535913,0.33207301,0.00253859,0.01642567
49,1.1827948028283352e-06,1,4.50317091,4.39134248,0.00203163,0.05080036,0.19410405,0.19101871,0.01542666,0.3322251,0.00255342,0.01644615
50,2.9599073575926616e-07,1,4.5112798,4.39973627,0.00196662,0.05055365,0.19286371,0.18977937,0.01542172,0.33170783,0.00251775,0.01653599
