epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,104.873,0.90986,0.78942,1.10972,0.65918,0.70696,0.70335,0.44881,1.41967,1.36178,1.41954,0.000123596,0.000123596,0.000123596
80,106.138,0.93867,0.79153,1.12727,0.64095,0.72486,0.69618,0.44069,1.41866,1.3569,1.41926,0.000113873,0.000113873,0.000113873
81,107.48,0.85883,0.76032,1.10902,0.63985,0.72108,0.69474,0.44335,1.42889,1.36382,1.42636,0.000104537,0.000104537,0.000104537
82,108.709,0.86712,0.77015,1.10158,0.69291,0.679,0.69767,0.44575,1.4349,1.36983,1.42919,9.55951e-05,9.55951e-05,9.55951e-05
83,109.989,0.85645,0.76264,1.08697,0.69928,0.67465,0.69477,0.43561,1.43514,1.3808,1.4326,8.70577e-05,8.70577e-05,8.70577e-05
84,111.281,0.89631,0.79123,1.11264,0.63494,0.70577,0.68365,0.43654,1.43675,1.38606,1.43759,7.89327e-05,7.89327e-05,7.89327e-05
85,112.55,0.83681,0.76277,1.11077,0.69948,0.65623,0.70405,0.44027,1.43885,1.38627,1.44043,7.12282e-05,7.12282e-05,7.12282e-05
86,113.789,0.88679,0.78381,1.11178,0.65592,0.70519,0.70433,0.44474,1.44503,1.37123,1.44965,6.39518e-05,6.39518e-05,6.39518e-05
87,115.045,0.84845,0.73545,1.09588,0.66209,0.71547,0.71019,0.44611,1.43582,1.37069,1.4472,5.71106e-05,5.71106e-05,5.71106e-05
88,116.307,0.86034,0.72825,1.10996,0.68786,0.67516,0.70923,0.4524,1.43945,1.33295,1.45297,5.07115e-05,5.07115e-05,5.07115e-05
89,117.567,0.80397,0.7046,1.06039,0.68986,0.69448,0.71387,0.45069,1.43519,1.32298,1.44628,4.47606e-05,4.47606e-05,4.47606e-05
90,118.854,0.90044,0.79547,1.10921,0.67945,0.7035,0.71302,0.45398,1.42938,1.31271,1.44417,3.9264e-05,3.9264e-05,3.9264e-05
