epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
21,0.000196353,1,4.68998805,4.65701709,0.02059952,0.0846938,0.18321751,0.17982823,0.01694638,0,0,0
22,0.000187303,1,4.67503666,4.64274879,0.01883251,0.08006003,0.18632133,0.18287302,0.01724157,0,0,0
23,0.000178107,1,4.64862943,4.6170431,0.01785348,0.07965986,0.18264307,0.17912813,0.01757469,0,0,0
24,0.0001688,1,4.62361698,4.59224035,0.01681526,0.07825416,0.18506649,0.18147389,0.01796297,0,0,0
25,0.000159419,1,4.6292798,4.59851208,0.01599385,0.07681586,0.18287961,0.17922461,0.01827499,0,0,0
26,0.00015,1,4.59929764,4.56890286,0.0152346,0.07532039,0.18292312,0.17920541,0.01858854,0,0,0
27,0.000140581,1,4.59659088,4.56676062,0.01406163,0.07342267,0.18269511,0.17894194,0.01876582,0,0,0
28,0.0001312,1,4.57556003,4.54589161,0.01351384,0.07292033,0.18322268,0.17940764,0.01907517,0,0,0
29,0.000121893,1,4.57303905,4.54327155,0.01306055,0.07206303,0.18643042,0.18250511,0.01962656,0,0,0
30,0.000112697,1,4.55245846,4.52325475,0.01241725,0.07032848,0.18445673,0.18051969,0.01968517,0,0,0
31,0.000103647,1,4.53767738,4.50898957,0.01137468,0.06785316,0.18490085,0.18093273,0.01984061,0,0,0
32,9.478131709729836e-05,1,4.53203556,4.50353243,0.01101853,0.06705705,0.18491852,0.18095643,0.01981043,0,0,0
33,8.61331062652391e-05,1,4.52402479,4.49606948,0.0102094,0.06444532,0.18447966,0.18049639,0.01991639,0,0,0
34,7.773694888474269e-05,1,4.52746199,4.49918637,0.01012176,0.06551928,0.18687222,0.1828256,0.02023309,0,0,0
35,6.962598075315047e-05,1,4.50338327,4.47545859,0.00952824,0.06323849,0.18742396,0.18332417,0.02049895,0,0,0
36,6.183221215612905e-05,1,4.49932468,4.4715903,0.00911032,0.06207119,0.18794137,0.18383553,0.02052919,0,0,0
37,5.438640153769654e-05,1,4.48565601,4.45803548,0.00916156,0.06226551,0.18645519,0.18231577,0.02069711,0,0,0
38,4.73179341106967e-05,1,4.48265994,4.455255,0.00849002,0.06059604,0.1879835,0.18383434,0.02074578,0,0,0
39,4.0654705886788306e-05,1,4.48189695,4.45441912,0.00841108,0.06127815,0.18826682,0.18407239,0.02097214,0,0,0
40,3.4423013583631635e-05,1,4.46890256,4.44178271,0.00785434,0.05905853,0.18857712,0.18437292,0.02102099,0,0,0
41,2.86474508437579e-05,1,4.45945246,4.43232709,0.00787917,0.05958614,0.18803062,0.18379747,0.02116578,0,0,0
42,2.3350811174697774e-05,1,4.4604138,4.43361212,0.00728354,0.05802681,0.1881392,0.18388508,0.02127064,0,0,0
43,1.8553997993420465e-05,1,4.44772162,4.42051108,0.00734398,0.05862871,0.1914445,0.18715637,0.02144065,0,0,0
44,1.42759421300971e-05,1,4.4497371,4.42273236,0.00712252,0.05748423,0.19119577,0.18687142,0.02162177,0,0,0
45,1.05335271167623e-05,1,4.4349066,4.40791381,0.00702902,0.05861199,0.19022897,0.18590853,0.02160221,0,0,0
46,7.341522555726972e-06,1,4.44346179,4.41640254,0.00698044,0.05834684,0.19130427,0.1869499,0.02177185,0,0,0
47,4.712525830705356e-06,1,4.43935415,4.41268813,0.00661178,0.05699473,0.1898298,0.18547596,0.02176922,0,0,0
48,2.656912390696692e-06,1,4.44342912,4.41666062,0.00646552,0.05686093,0.19142718,0.18707306,0.02177062,0,0,0
49,1.1827948028283352e-06,1,4.4291383,4.40235748,0.00639125,0.05768524,0.19094896,0.18655258,0.02198187,0,0,0
50,2.9599073575926616e-07,1,4.43598393,4.40929804,0.00642892,0.05705197,0.19052045,0.18612652,0.02196961,0,0,0
