epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,132.983,0.87308,0.76809,1.11834,0.66797,0.69001,0.71014,0.44128,1.46567,1.45752,1.46055,0.000104537,0.000104537,0.000104537
82,134.597,0.87527,0.77516,1.10661,0.74422,0.61744,0.71346,0.44511,1.46697,1.46586,1.47338,9.55951e-05,9.55951e-05,9.55951e-05
83,136.166,0.86503,0.76736,1.09336,0.74154,0.61386,0.71635,0.44134,1.47339,1.43684,1.48533,8.70577e-05,8.70577e-05,8.70577e-05
84,137.861,0.89085,0.77837,1.1084,0.70518,0.64523,0.72122,0.44916,1.4764,1.41752,1.48668,7.89327e-05,7.89327e-05,7.89327e-05
85,139.43,0.84223,0.75273,1.10889,0.68253,0.66646,0.73207,0.45149,1.48322,1.40684,1.48817,7.12282e-05,7.12282e-05,7.12282e-05
86,140.894,0.88145,0.78803,1.10985,0.74621,0.63941,0.74589,0.46416,1.48173,1.39196,1.48785,6.39518e-05,6.39518e-05,6.39518e-05
87,142.366,0.83949,0.71386,1.08873,0.74825,0.63569,0.74573,0.46699,1.47702,1.38455,1.49059,5.71106e-05,5.71106e-05,5.71106e-05
88,143.921,0.85389,0.72514,1.09905,0.72842,0.64776,0.73167,0.45714,1.48105,1.38592,1.49519,5.07115e-05,5.07115e-05,5.07115e-05
89,145.444,0.80252,0.70772,1.05929,0.73798,0.65685,0.72957,0.44556,1.48914,1.40295,1.49783,4.47606e-05,4.47606e-05,4.47606e-05
90,146.999,0.88926,0.77971,1.09975,0.73171,0.65191,0.72702,0.44571,1.4886,1.40704,1.49957,3.9264e-05,3.9264e-05,3.9264e-05
91,157.726,0.82122,0.75109,1.06887,0.7119,0.66073,0.72479,0.44197,1.48938,1.4325,1.50591,3.4227e-05,3.4227e-05,3.4227e-05
92,159.342,0.79539,0.76333,1.05962,0.69501,0.65139,0.70052,0.42541,1.50524,1.47005,1.52239,2.96546e-05,2.96546e-05,2.96546e-05
93,160.86,0.78049,0.76307,1.04737,0.70299,0.64862,0.69935,0.41705,1.51314,1.48248,1.53284,2.55513e-05,2.55513e-05,2.55513e-05
94,162.365,0.81926,0.74727,1.05659,0.75488,0.61259,0.69486,0.41565,1.51948,1.48134,1.54258,2.19212e-05,2.19212e-05,2.19212e-05
95,163.904,0.77123,0.70862,1.0495,0.72743,0.62854,0.69868,0.42226,1.51629,1.48864,1.54045,1.87678e-05,1.87678e-05,1.87678e-05
96,165.458,0.75874,0.68802,1.0474,0.73647,0.6425,0.70208,0.42995,1.50851,1.49266,1.53595,1.60943e-05,1.60943e-05,1.60943e-05
97,166.921,0.77194,0.69213,1.04522,0.73943,0.63336,0.70109,0.43101,1.50473,1.49818,1.5361,1.39032e-05,1.39032e-05,1.39032e-05
98,168.343,0.75616,0.65318,1.03001,0.7555,0.61992,0.69416,0.42704,1.5013,1.49761,1.53408,1.21968e-05,1.21968e-05,1.21968e-05
99,169.844,0.75542,0.63708,1.01813,0.75843,0.61827,0.69423,0.42715,1.50444,1.49255,1.53685,1.09768e-05,1.09768e-05,1.09768e-05
100,171.379,0.74757,0.64001,1.02082,0.7648,0.62143,0.69559,0.42673,1.50542,1.48605,1.53799,1.02443e-05,1.02443e-05,1.02443e-05
