epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
40,3.4423013583631635e-05,1,5.25243792,5.12960861,0.0029039,0.08089791,0.20811579,0.20490935,0.01603221,0.35588683,0.00314294,0.02409054
41,2.86474508437579e-05,1,5.23647816,5.11361701,0.00273685,0.08186267,0.21039613,0.20718257,0.01606778,0.35509953,0.00301401,0.02391484
42,2.3350811174697774e-05,1,5.25413303,5.13100214,0.00275477,0.08589093,0.21003569,0.20681105,0.01612323,0.35439676,0.00315757,0.02425966
43,1.8553997993420465e-05,1,5.23196726,5.10956348,0.00253235,0.08031907,0.21025283,0.20701928,0.01616773,0.3540819,0.00307708,0.02403195
44,1.42759421300971e-05,1,5.22747023,5.10522476,0.00246872,0.08120505,0.20845488,0.20522063,0.0161712,0.3538372,0.00306365,0.02413332
45,1.05335271167623e-05,1,5.22047437,5.09879421,0.0023712,0.07999189,0.20793561,0.20469505,0.01620277,0.35244331,0.00283576,0.02426531
46,7.341522555726972e-06,1,5.21857603,5.0965357,0.00234397,0.080373,0.20986117,0.20660308,0.01629045,0.35287516,0.00297113,0.02432833
47,4.712525830705356e-06,1,5.22000975,5.09793774,0.00223292,0.07869334,0.21225794,0.20899627,0.01630837,0.35282397,0.00299367,0.02434601
48,2.656912390696692e-06,1,5.20917428,5.0871134,0.00222446,0.08127688,0.21137326,0.20810673,0.01633265,0.35231267,0.00299122,0.02401109
49,1.1827948028283352e-06,1,5.20045536,5.07835301,0.0021542,0.08119835,0.21187293,0.20860611,0.01633411,0.35235161,0.00285036,0.02422339
50,2.9599073575926616e-07,1,5.20360654,5.08208026,0.00209943,0.07994584,0.20887086,0.20560457,0.01633149,0.35170921,0.00297143,0.02427829
