epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,91.5822,0.87445,0.6151,1.08658,0.72712,0.70023,0.76015,0.4566,1.44892,1.05698,1.46782,8.70577e-05,8.70577e-05,8.70577e-05
84,92.6291,0.81887,0.56928,1.07,0.75376,0.67506,0.76243,0.45892,1.44257,1.04393,1.46067,7.89327e-05,7.89327e-05,7.89327e-05
85,93.6701,0.84042,0.61124,1.07618,0.73946,0.70023,0.76426,0.45536,1.44467,1.06795,1.4619,7.12282e-05,7.12282e-05,7.12282e-05
86,94.7251,0.8816,0.68712,1.13163,0.72476,0.69794,0.75832,0.45463,1.44111,1.0777,1.46124,6.39518e-05,6.39518e-05,6.39518e-05
87,95.8381,0.88315,0.5968,1.09758,0.70755,0.70023,0.7539,0.44904,1.44048,1.11897,1.45792,5.71106e-05,5.71106e-05,5.71106e-05
88,96.918,0.84954,0.60255,1.08879,0.69812,0.70912,0.75117,0.45087,1.44792,1.11419,1.46359,5.07115e-05,5.07115e-05,5.07115e-05
89,97.9757,0.83487,0.58153,1.09508,0.69851,0.69982,0.7521,0.45006,1.45131,1.09945,1.46527,4.47606e-05,4.47606e-05,4.47606e-05
90,99.0021,0.83997,0.60726,1.1215,0.69311,0.70288,0.74993,0.45097,1.45469,1.10273,1.4655,3.9264e-05,3.9264e-05,3.9264e-05
91,109.175,0.865,0.69611,1.10013,0.69064,0.6865,0.73449,0.43609,1.46222,1.15708,1.47252,3.4227e-05,3.4227e-05,3.4227e-05
92,110.297,0.84734,0.68352,1.06949,0.7229,0.63281,0.71423,0.42507,1.48359,1.25824,1.49561,2.96546e-05,2.96546e-05,2.96546e-05
93,111.392,0.72507,0.54244,1.008,0.71269,0.61098,0.69461,0.41304,1.48979,1.31355,1.50332,2.55513e-05,2.55513e-05,2.55513e-05
94,112.481,0.71193,0.64875,1.05266,0.71735,0.60401,0.69827,0.4119,1.4873,1.30492,1.50594,2.19212e-05,2.19212e-05,2.19212e-05
95,113.641,0.83251,0.60748,1.06616,0.69452,0.63994,0.7038,0.41912,1.48047,1.25659,1.50159,1.87678e-05,1.87678e-05,1.87678e-05
96,114.699,0.80864,0.51506,1.07794,0.73879,0.60839,0.71185,0.42318,1.4726,1.20347,1.49475,1.60943e-05,1.60943e-05,1.60943e-05
97,115.737,0.70104,0.54551,1.01441,0.72344,0.63844,0.72031,0.42986,1.46723,1.16441,1.48767,1.39032e-05,1.39032e-05,1.39032e-05
98,116.764,0.76037,0.52005,1.03494,0.74542,0.62929,0.72668,0.43192,1.46086,1.14498,1.48031,1.21968e-05,1.21968e-05,1.21968e-05
99,117.792,0.72965,0.49405,1.01097,0.73663,0.63158,0.72705,0.4316,1.46052,1.1404,1.47979,1.09768e-05,1.09768e-05,1.09768e-05
100,118.826,0.91612,0.84073,1.09695,0.71835,0.65446,0.72878,0.4353,1.46177,1.13797,1.48076,1.02443e-05,1.02443e-05,1.02443e-05
