epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
35,6.962598075315047e-05,1,4.55258324,4.51955931,0.00873168,0.10301904,0.20102576,0.19618314,0.02421311,0,0,0
36,6.183221215612905e-05,1,4.55172378,4.51909815,0.00856509,0.10174403,0.19881732,0.19392645,0.02445433,0,0,0
37,5.438640153769654e-05,1,4.53282961,4.50046249,0.00810866,0.09965152,0.19969377,0.19475306,0.02470355,0,0,0
38,4.73179341106967e-05,1,4.53309327,4.50102013,0.00757834,0.09549282,0.20250355,0.19753336,0.024851,0,0,0
39,4.0654705886788306e-05,1,4.51638173,4.48448598,0.00743241,0.09545393,0.20120667,0.19623126,0.02487704,0,0,0
40,3.4423013583631635e-05,1,4.51452114,4.4827456,0.0072798,0.09308728,0.20282919,0.19777599,0.02526601,0,0,0
41,2.86474508437579e-05,1,4.49966382,4.46830647,0.00678483,0.09005259,0.20316619,0.19813396,0.02516115,0,0,0
42,2.3350811174697774e-05,1,4.51081481,4.47978377,0.00671202,0.08948805,0.20068595,0.19561342,0.02536267,0,0,0
43,1.8553997993420465e-05,1,4.50338228,4.47182401,0.00648301,0.08945192,0.20668219,0.20158046,0.02550865,0,0,0
44,1.42759421300971e-05,1,4.49969124,4.46880212,0.00633759,0.08731951,0.20255922,0.19744799,0.02555617,0,0,0
45,1.05335271167623e-05,1,4.48396454,4.45305928,0.00633611,0.08580908,0.20423511,0.19909919,0.02567959,0,0,0
46,7.341522555726972e-06,1,4.48102718,4.45010403,0.00594125,0.08514529,0.20626202,0.20111657,0.02572725,0,0,0
47,4.712525830705356e-06,1,4.47409041,4.44356685,0.00573937,0.082904,0.20511346,0.19993408,0.02589686,0,0,0
48,2.656912390696692e-06,1,4.47810009,4.44743358,0.00595173,0.08314274,0.20566712,0.20044598,0.02610574,0,0,0
49,1.1827948028283352e-06,1,4.4738817,4.44343977,0.00557107,0.08255207,0.20515375,0.19995317,0.02600287,0,0,0
50,2.9599073575926616e-07,1,4.48592049,4.45544915,0.00546548,0.08184734,0.20646953,0.20129772,0.02585904,0,0,0
