epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
24,0.00016879998503464564,0,4.22277074,4.2211258,0.0054831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.000159418577929397,0,4.21692252,4.21533873,0.00527929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.00015,0,4.20927316,4.20780374,0.0048981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.000140581422070603,0,4.20027544,4.19888779,0.00462544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.00013120001496535436,0,4.19857707,4.19727035,0.00435577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0001218928028121413,0,4.1906997,4.1894719,0.00409272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.00011269651692527177,0,4.18300319,4.18182192,0.00393756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.00010364745084375793,0,4.18030667,4.17920686,0.00366604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,9.478131709729836e-05,0,4.17421354,4.17316203,0.00350504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,8.61331062652391e-05,0,4.16753539,4.16654379,0.00330532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,7.773694888474269e-05,0,4.16539573,4.16444835,0.00315793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,6.962598075315047e-05,0,4.15880604,4.1578978,0.00302745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,6.183221215612905e-05,0,4.15155089,4.15067894,0.00290651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,5.438640153769654e-05,0,4.14893379,4.14810361,0.00276725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,4.73179341106967e-05,0,4.14546184,4.14468186,0.00259992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,4.0654705886788306e-05,0,4.14251269,4.14175423,0.00252821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,3.4423013583631635e-05,0,4.13917174,4.13845353,0.00239403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2.86474508437579e-05,0,4.13351968,4.13282677,0.00230974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2.3350811174697774e-05,0,4.13546608,4.13480126,0.00221602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1.8553997993420465e-05,0,4.13140651,4.13075235,0.00218053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1.42759421300971e-05,0,4.13294264,4.13230948,0.00211055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1.05335271167623e-05,0,4.12696026,4.12635247,0.00202595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,7.341522555726972e-06,0,4.12601679,4.1254424,0.00191466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,4.712525830705356e-06,0,4.1243409,4.12377781,0.00187697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2.656912390696692e-06,0,4.12415944,4.12361693,0.00180833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1.1827948028283352e-06,0,4.12517941,4.12465279,0.00175536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2.9599073575926616e-07,0,4.12231487,4.12180797,0.00168972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
