epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,1340.87,1.26967,1.14184,1.17381,0.47051,0.43739,0.4011,0.20651,1.60432,1.67084,1.38433,4.47606e-05,4.47606e-05,4.47606e-05
90,1356.16,1.25652,1.12613,1.1692,0.49002,0.42367,0.40193,0.20861,1.6005,1.67293,1.38304,3.9264e-05,3.9264e-05,3.9264e-05
91,1384.09,1.29792,1.22613,1.17757,0.47289,0.42147,0.38018,0.19375,1.64633,1.71867,1.4213,3.4227e-05,3.4227e-05,3.4227e-05
92,1399.25,1.27125,1.12714,1.16267,0.4804,0.42599,0.39234,0.20132,1.6248,1.68564,1.40453,2.96546e-05,2.96546e-05,2.96546e-05
93,1414.05,1.25831,1.09443,1.15486,0.47566,0.43209,0.39447,0.20286,1.62151,1.68227,1.40262,2.55513e-05,2.55513e-05,2.55513e-05
94,1429.04,1.26119,1.10799,1.16395,0.47366,0.43523,0.39704,0.20452,1.61711,1.68002,1.39937,2.19212e-05,2.19212e-05,2.19212e-05
95,1443.35,1.25573,1.10766,1.15892,0.47268,0.43896,0.3986,0.20527,1.61592,1.67021,1.39683,1.87678e-05,1.87678e-05,1.87678e-05
96,1458.36,1.25474,1.0902,1.15487,0.48634,0.42717,0.40017,0.20636,1.6129,1.66547,1.39379,1.60943e-05,1.60943e-05,1.60943e-05
97,1473.79,1.24995,1.08322,1.14926,0.48288,0.43405,0.40261,0.20692,1.61293,1.66839,1.39289,1.39032e-05,1.39032e-05,1.39032e-05
98,1488.79,1.25321,1.07658,1.15589,0.48186,0.43818,0.40351,0.20775,1.61211,1.66604,1.39377,1.21968e-05,1.21968e-05,1.21968e-05
99,1503.41,1.25215,1.08366,1.15685,0.48058,0.437,0.40241,0.20722,1.61059,1.66993,1.39398,1.09768e-05,1.09768e-05,1.09768e-05
100,1518.59,1.23974,1.06909,1.14905,0.48268,0.43488,0.40373,0.20787,1.60883,1.66694,1.39225,1.02443e-05,1.02443e-05,1.02443e-05
