epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,1270.74,1.31542,1.47469,1.19454,0.37588,0.33402,0.30492,0.18038,1.60438,2.21776,1.38442,4.47606e-05,4.47606e-05,4.47606e-05
90,1286.39,1.29274,1.46153,1.18737,0.37601,0.33559,0.30664,0.1804,1.60326,2.21334,1.38265,3.9264e-05,3.9264e-05,3.9264e-05
91,1315.96,1.3414,1.55806,1.20442,0.3854,0.30482,0.28142,0.16314,1.63901,2.31963,1.40729,3.4227e-05,3.4227e-05,3.4227e-05
92,1331.37,1.30204,1.44265,1.18501,0.38734,0.31611,0.29384,0.17149,1.62456,2.27596,1.39283,2.96546e-05,2.96546e-05,2.96546e-05
93,1344.61,1.29023,1.40683,1.18271,0.38656,0.32,0.29848,0.17507,1.6176,2.25729,1.38692,2.55513e-05,2.55513e-05,2.55513e-05
94,1354.87,1.29377,1.39313,1.17408,0.38452,0.32796,0.29979,0.17464,1.61688,2.25509,1.3874,2.19212e-05,2.19212e-05,2.19212e-05
95,1365.61,1.28967,1.39286,1.18449,0.38765,0.32226,0.30036,0.17474,1.61347,2.25207,1.38431,1.87678e-05,1.87678e-05,1.87678e-05
96,1375.53,1.29633,1.39989,1.18584,0.37447,0.33004,0.30091,0.17516,1.61607,2.24974,1.38718,1.60943e-05,1.60943e-05,1.60943e-05
97,1395.59,1.27919,1.39461,1.17795,0.36634,0.33859,0.29913,0.17486,1.61336,2.25321,1.38762,1.39032e-05,1.39032e-05,1.39032e-05
98,1417.2,1.28286,1.38608,1.17259,0.38099,0.32997,0.29947,0.17451,1.61476,2.25119,1.38744,1.21968e-05,1.21968e-05,1.21968e-05
99,1439.43,1.27372,1.36603,1.16886,0.3726,0.33377,0.30003,0.17571,1.61364,2.25517,1.38864,1.09768e-05,1.09768e-05,1.09768e-05
100,1461.4,1.27892,1.36509,1.16952,0.38678,0.3303,0.3029,0.17749,1.61229,2.24644,1.38702,1.02443e-05,1.02443e-05,1.02443e-05
