epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,102.291,0.58585,0.47582,1.03068,0.92076,0.86766,0.8973,0.74365,0.79208,0.59213,1.19959,7.89327e-05,7.89327e-05,7.89327e-05
85,103.483,0.5583,0.46502,1.02666,0.8921,0.84259,0.87203,0.73808,0.79316,0.58594,1.19681,7.12282e-05,7.12282e-05,7.12282e-05
86,104.734,0.58532,0.4984,1.03355,0.87908,0.8658,0.87164,0.74818,0.78342,0.58903,1.19556,6.39518e-05,6.39518e-05,6.39518e-05
87,105.903,0.57022,0.47249,1.02715,0.89317,0.84424,0.87163,0.73943,0.78881,0.58784,1.20061,5.71106e-05,5.71106e-05,5.71106e-05
88,107.119,0.56736,0.47535,1.02272,0.87255,0.8648,0.87202,0.74177,0.78375,0.58169,1.1967,5.07115e-05,5.07115e-05,5.07115e-05
89,108.295,0.5696,0.47272,1.0204,0.87258,0.86689,0.87123,0.74039,0.78221,0.58478,1.19662,4.47606e-05,4.47606e-05,4.47606e-05
90,109.48,0.59078,0.47915,1.01561,0.87163,0.86515,0.87086,0.74356,0.78041,0.5874,1.19507,3.9264e-05,3.9264e-05,3.9264e-05
91,120.265,0.52114,0.46477,0.97826,0.90971,0.825,0.86774,0.74316,0.80929,0.5775,1.21947,3.4227e-05,3.4227e-05,3.4227e-05
92,121.397,0.49804,0.43765,0.9633,0.88518,0.83407,0.85839,0.73696,0.80506,0.58086,1.2157,2.96546e-05,2.96546e-05,2.96546e-05
93,122.547,0.49217,0.41629,0.95306,0.87988,0.835,0.85288,0.73751,0.80626,0.58771,1.2142,2.55513e-05,2.55513e-05,2.55513e-05
94,123.726,0.49269,0.44961,0.96627,0.88154,0.83409,0.85381,0.73442,0.8029,0.59458,1.2114,2.19212e-05,2.19212e-05,2.19212e-05
95,124.888,0.47861,0.41236,0.954,0.88091,0.83067,0.85403,0.73826,0.82457,0.59972,1.23345,1.87678e-05,1.87678e-05,1.87678e-05
96,126.032,0.48403,0.3955,0.95899,0.88443,0.83135,0.85456,0.74409,0.82707,0.59852,1.23436,1.60943e-05,1.60943e-05,1.60943e-05
97,127.184,0.46658,0.37839,0.93665,0.91417,0.85671,0.87879,0.74434,0.80553,0.59846,1.20993,1.39032e-05,1.39032e-05,1.39032e-05
98,128.332,0.46257,0.38508,0.95566,0.91472,0.85738,0.88783,0.74207,0.82767,0.59488,1.2372,1.21968e-05,1.21968e-05,1.21968e-05
99,129.462,0.46101,0.39534,0.93668,0.91563,0.85951,0.87845,0.74095,0.82492,0.59143,1.23633,1.09768e-05,1.09768e-05,1.09768e-05
100,130.593,0.44121,0.36596,0.93232,0.91501,0.85868,0.88791,0.74186,0.82461,0.59056,1.23514,1.02443e-05,1.02443e-05,1.02443e-05
