epoch,lr,snapshot_ready,loss_total,loss_global,loss_local,loss_pos,loss_embed,loss_embed_global,loss_embed_local,loss_raw_mask,loss_raw_fg_cons,loss_raw_prior
26,0.00015,1,4.62834702,4.52202398,0.00609344,0,0.15347741,0.15104597,0.01215721,0.35500339,0.00264292,0
27,0.000140581,1,4.62114201,4.51521051,0.00570795,0,0.15606989,0.15359486,0.01237518,0.35283134,0.00269536,0
28,0.0001312,1,4.60027887,4.49511077,0.00520678,0,0.15576683,0.1532449,0.01260965,0.35056182,0.00259281,0
29,0.000121893,1,4.59538007,4.49057051,0.00485014,0,0.15808328,0.15554371,0.01269788,0.34872416,0.0024342,0
30,0.000112697,1,4.58114165,4.47667231,0.0046038,0,0.15925727,0.15666956,0.01293856,0.34720178,0.0024133,0
31,0.000103647,1,4.57333322,4.46910008,0.00436057,0,0.15978091,0.157134,0.01323455,0.34631194,0.00245898,0
32,9.478131709729836e-05,1,4.56434913,4.46037885,0.00407172,0,0.16160754,0.15892606,0.01340738,0.34492846,0.00237262,0
33,8.61331062652391e-05,1,4.55290667,4.44937275,0.00388856,0,0.16297068,0.16025223,0.01359225,0.34288516,0.00232633,0
34,7.773694888474269e-05,1,4.54453303,4.44110142,0.00373581,0,0.16463406,0.16186985,0.01382106,0.34202504,0.00227467,0
35,6.962598075315047e-05,1,4.53018741,4.42702768,0.00356642,0,0.16453086,0.16172375,0.01403553,0.34117601,0.0022849,0
36,6.183221215612905e-05,1,4.53192035,4.4289467,0.00343467,0,0.16632068,0.163489,0.01415841,0.33990347,0.0022357,0
37,5.438640153769654e-05,1,4.51952733,4.41679471,0.0031873,0,0.16724988,0.16440413,0.01422876,0.33890746,0.00216374,0
38,4.73179341106967e-05,1,4.5153213,4.41291171,0.00307355,0,0.1663118,0.1634304,0.014407,0.33812648,0.00216485,0
39,4.0654705886788306e-05,1,4.50202622,4.39959481,0.00296243,0,0.16807809,0.16516538,0.01456353,0.33761092,0.00221425,0
40,3.4423013583631635e-05,1,4.49592201,4.39396755,0.0029441,0,0.16737932,0.16443844,0.01470438,0.33606312,0.00211665,0
41,2.86474508437579e-05,1,4.48659403,4.38426394,0.00274584,0,0.17156415,0.16859518,0.01484482,0.3361079,0.002153,0
42,2.3350811174697774e-05,1,4.48330856,4.38151136,0.00262543,0,0.16924474,0.16625779,0.01493475,0.33510327,0.00206208,0
43,1.8553997993420465e-05,1,4.4799611,4.37819298,0.00254642,0,0.17189021,0.16890728,0.01491462,0.33404073,0.00203338,0
44,1.42759421300971e-05,1,4.47009261,4.36814367,0.00246173,0,0.17264851,0.16962815,0.01510179,0.33454615,0.00206025,0
45,1.05335271167623e-05,1,4.47903529,4.37749274,0.00243581,0,0.17072095,0.16769912,0.01510915,0.33370415,0.00209085,0
46,7.341522555726972e-06,1,4.47630494,4.37469402,0.00239536,0,0.17400571,0.17096292,0.01521395,0.33272167,0.00207598,0
47,4.712525830705356e-06,1,4.47061401,4.36897024,0.00224858,0,0.17285226,0.16980424,0.01524007,0.33352563,0.00201714,0
48,2.656912390696692e-06,1,4.45490105,4.35315111,0.00223215,0,0.17393828,0.1708685,0.01534887,0.3335495,0.00199367,0
49,1.1827948028283352e-06,1,4.45710853,4.35553786,0.00224369,0,0.17306963,0.17000442,0.01532605,0.3331214,0.00206783,0
50,2.9599073575926616e-07,1,4.46169188,4.36014984,0.00215267,0,0.17265691,0.16958052,0.01538194,0.33332189,0.00200055,0
